experiment,structure,K,rho,d,method,claims_target,basis,reps,seed,latent_hits,latent_coverage,latent_mcse,observed_coverage,mean_radius
exp01,noise_more_correlated,250,0.52,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,15892173461611619984,3999,0.99975,0.000249968748,0.99975,5.47952098
exp01,noise_more_correlated,250,0.52,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,15892173461611619984,3594,0.8985,0.00477487565,0.715,2.83018315
exp01,noise_more_correlated,250,0.52,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,15892173461611619984,3627,0.90675,0.00459767434,0.7295,2.85666245
exp01,noise_more_correlated,250,0.8,24,observed_anchor,T1,exchangeability of observed curves,4000,12386699084305213922,4000,1,0,0.90725,4.49072681
exp01,noise_more_correlated,250,0.8,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,12386699084305213922,4000,1,0,1,9.06282995
exp01,noise_more_correlated,250,0.8,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,12386699084305213922,3323,0.83075,0.0059288371,0.303,2.69443609
exp01,noise_more_correlated,250,0.8,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,12386699084305213922,3569,0.89225,0.00490254876,0.379,2.85663749
exp01,noise_far_more_correlated,30,0.29,24,observed_anchor,T1,exchangeability of observed curves,4000,4484701792082554514,3725,0.93125,0.00400073235,0.90225,3.03305476
exp01,noise_far_more_correlated,30,0.29,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,4484701792082554514,4000,1,0,0.9995,4.43177509
exp01,noise_far_more_correlated,30,0.29,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,4484701792082554514,3592,0.898,0.00478528996,0.86575,2.90271422
exp01,noise_far_more_correlated,30,0.29,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,4484701792082554514,3597,0.89925,0.00475918684,0.863,2.90719427
exp01,noise_far_more_correlated,30,0.4,24,observed_anchor,T1,exchangeability of observed curves,4000,4626229645556461985,3803,0.95075,0.0034214192,0.9,3.1518922
exp01,noise_far_more_correlated,30,0.4,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,4626229645556461985,4000,1,0,0.9995,4.98659347
exp01,noise_far_more_correlated,30,0.4,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,4626229645556461985,3590,0.8975,0.00479566862,0.8105,2.88875692
exp01,noise_far_more_correlated,30,0.4,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,4626229645556461985,3594,0.8985,0.00477487565,0.821,2.9045664
exp01,noise_far_more_correlated,30,0.52,24,observed_anchor,T1,exchangeability of observed curves,4000,17658992640272808777,3890,0.9725,0.00258571799,0.90275,3.35529466
exp01,noise_far_more_correlated,30,0.52,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,17658992640272808777,4000,1,0,1,5.77227782
exp01,noise_far_more_correlated,30,0.52,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,17658992640272808777,3535,0.88375,0.0050679369,0.73,2.86597949
exp01,noise_far_more_correlated,30,0.52,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,17658992640272808777,3571,0.89275,0.00489253098,0.7485,2.90279137
exp01,noise_far_more_correlated,30,0.8,24,observed_anchor,T1,exchangeability of observed curves,4000,639300533980747474,3998,0.9995,0.000353464991,0.90125,4.4679773
exp01,noise_far_more_correlated,30,0.8,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,639300533980747474,4000,1,0,1,9.43981555
exp01,noise_far_more_correlated,30,0.8,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,639300533980747474,3242,0.8105,0.00619656659,0.36975,2.68078638
exp01,noise_far_more_correlated,30,0.8,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,639300533980747474,3629,0.90725,0.00458659562,0.47225,2.90376008
exp01,noise_far_more_correlated,100,0.29,24,observed_anchor,T1,exchangeability of observed curves,4000,3880191550426755387,3721,0.93025,0.00402755936,0.89725,2.98745374
exp01,noise_far_more_correlated,100,0.29,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,3880191550426755387,3997,0.99925,0.000432850292,0.99725,4.16825052
exp01,noise_far_more_correlated,100,0.29,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,3880191550426755387,3596,0.899,0.00476442546,0.863,2.85907283
exp01,noise_far_more_correlated,100,0.29,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,3880191550426755387,3600,0.9,0.00474341649,0.864,2.86285131
exp01,noise_far_more_correlated,100,0.4,24,observed_anchor,T1,exchangeability of observed curves,4000,6987265950548115230,3832,0.958,0.00317159266,0.9045,3.11296306
exp01,noise_far_more_correlated,100,0.4,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,6987265950548115230,4000,1,0,0.999,4.71378606
exp01,noise_far_more_correlated,100,0.4,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,6987265950548115230,3624,0.906,0.00461421716,0.81725,2.85307777
exp01,noise_far_more_correlated,100,0.4,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,6987265950548115230,3638,0.9095,0.00453623605,0.8215,2.86638298
exp01,noise_far_more_correlated,100,0.52,24,observed_anchor,T1,exchangeability of observed curves,4000,8832073500981232426,3907,0.97675,0.002382721,0.9045,3.30998886
exp01,noise_far_more_correlated,100,0.52,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,8832073500981232426,4000,1,0,1,5.47553832
exp01,noise_far_more_correlated,100,0.52,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,8832073500981232426,3579,0.89475,0.00485212421,0.72825,2.8272808
exp01,noise_far_more_correlated,100,0.52,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,8832073500981232426,3612,0.903,0.00467950318,0.751,2.86497731
exp01,noise_far_more_correlated,100,0.8,24,observed_anchor,T1,exchangeability of observed curves,4000,11062865282521003753,3996,0.999,0.000499749937,0.906,4.38664701
exp01,noise_far_more_correlated,100,0.8,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,11062865282521003753,4000,1,0,1,8.97137985
exp01,noise_far_more_correlated,100,0.8,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,11062865282521003753,3259,0.81475,0.00614272817,0.3415,2.63198821
exp01,noise_far_more_correlated,100,0.8,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,11062865282521003753,3630,0.9075,0.00458104109,0.4575,2.86461615
exp01,noise_far_more_correlated,250,0.29,24,observed_anchor,T1,exchangeability of observed curves,4000,7946527814370197299,3713,0.92825,0.00408050051,0.8945,2.98074355
exp01,noise_far_more_correlated,250,0.29,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,7946527814370197299,3994,0.9985,0.000611912984,0.99725,4.16455589
exp01,noise_far_more_correlated,250,0.29,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,7946527814370197299,3571,0.89275,0.00489253098,0.84925,2.852651
exp01,noise_far_more_correlated,250,0.29,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,7946527814370197299,3573,0.89325,0.00488247984,0.8495,2.85564274
exp01,noise_far_more_correlated,250,0.4,24,observed_anchor,T1,exchangeability of observed curves,4000,1127829194924086375,3803,0.95075,0.0034214192,0.902,3.10103436
exp01,noise_far_more_correlated,250,0.4,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,1127829194924086375,4000,1,0,0.99975,4.7111879
exp01,noise_far_more_correlated,250,0.4,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,1127829194924086375,3567,0.89175,0.0049125334,0.814,2.84214493
exp01,noise_far_more_correlated,250,0.4,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,1127829194924086375,3584,0.896,0.004826593,0.82275,2.85607444
exp01,noise_far_more_correlated,250,0.52,24,observed_anchor,T1,exchangeability of observed curves,4000,10905681664270375360,3912,0.978,0.00231926713,0.899,3.29488777
exp01,noise_far_more_correlated,250,0.52,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,10905681664270375360,3999,0.99975,0.000249968748,0.99975,5.46399866
exp01,noise_far_more_correlated,250,0.52,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,10905681664270375360,3547,0.88675,0.0050105997,0.71925,2.81438197
exp01,noise_far_more_correlated,250,0.52,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,10905681664270375360,3599,0.89975,0.00474868238,0.73925,2.85517969
exp01,noise_far_more_correlated,250,0.8,24,observed_anchor,T1,exchangeability of observed curves,4000,10322892031396567983,4000,1,0,0.89525,4.36688009
exp01,noise_far_more_correlated,250,0.8,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,10322892031396567983,4000,1,0,1,8.95477414
exp01,noise_far_more_correlated,250,0.8,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,10322892031396567983,3231,0.80775,0.00623076916,0.33625,2.62012805
exp01,noise_far_more_correlated,250,0.8,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,10322892031396567983,3605,0.90125,0.00471694916,0.44625,2.8557146
exp01,noise_equi_latent_ar1,30,0.29,24,observed_anchor,T1,exchangeability of observed curves,4000,17847958154386208154,3717,0.92925,0.00405414718,0.89775,3.02153034
exp01,noise_equi_latent_ar1,30,0.29,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,17847958154386208154,3998,0.9995,0.000353464991,0.9985,4.41805456
exp01,noise_equi_latent_ar1,30,0.29,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,17847958154386208154,3580,0.895,0.00484703518,0.863,2.89168504
exp01,noise_equi_latent_ar1,30,0.29,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,17847958154386208154,3611,0.90275,0.00468488093,0.86825,2.90030228
exp01,noise_equi_latent_ar1,30,0.4,24,observed_anchor,T1,exchangeability of observed curves,4000,18401336538492482123,3837,0.95925,0.00312607731,0.902,3.14789849
exp01,noise_equi_latent_ar1,30,0.4,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,18401336538492482123,4000,1,0,1,4.9825661
exp01,noise_equi_latent_ar1,30,0.4,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,18401336538492482123,3612,0.903,0.00467950318,0.81325,2.88509662
exp01,noise_equi_latent_ar1,30,0.4,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,18401336538492482123,3613,0.90325,0.00467411589,0.82625,2.89933109
exp01,noise_equi_latent_ar1,30,0.52,24,observed_anchor,T1,exchangeability of observed curves,4000,7142818689856725451,3895,0.97375,0.00252789129,0.90325,3.35465158
exp01,noise_equi_latent_ar1,30,0.52,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,7142818689856725451,4000,1,0,1,5.7684007
exp01,noise_equi_latent_ar1,30,0.52,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,7142818689856725451,3579,0.89475,0.00485212421,0.7455,2.86543019
exp01,noise_equi_latent_ar1,30,0.52,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,7142818689856725451,3613,0.90325,0.00467411589,0.76475,2.90426026
exp01,noise_equi_latent_ar1,30,0.8,24,observed_anchor,T1,exchangeability of observed curves,4000,17038143717879739646,4000,1,0,0.91075,4.49241772
exp01,noise_equi_latent_ar1,30,0.8,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,17038143717879739646,4000,1,0,1,9.44856963
exp01,noise_equi_latent_ar1,30,0.8,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,17038143717879739646,3299,0.82475,0.00601118619,0.34675,2.69545063
exp01,noise_equi_latent_ar1,30,0.8,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,17038143717879739646,3632,0.908,0.00456990153,0.44275,2.89776466
exp01,noise_equi_latent_ar1,100,0.29,24,observed_anchor,T1,exchangeability of observed curves,4000,1843667863017676712,3730,0.9325,0.00396685486,0.90575,2.98303255
exp01,noise_equi_latent_ar1,100,0.29,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,1843667863017676712,3998,0.9995,0.000353464991,0.9985,4.16454327
exp01,noise_equi_latent_ar1,100,0.29,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,1843667863017676712,3592,0.898,0.00478528996,0.86375,2.85484164
exp01,noise_equi_latent_ar1,100,0.29,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,1843667863017676712,3618,0.9045,0.00464703535,0.8645,2.85984704
exp01,noise_equi_latent_ar1,100,0.4,24,observed_anchor,T1,exchangeability of observed curves,4000,12990032662897430322,3811,0.95275,0.00335475176,0.904,3.10033333
exp01,noise_equi_latent_ar1,100,0.4,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,12990032662897430322,4000,1,0,0.9995,4.70620233
exp01,noise_equi_latent_ar1,100,0.4,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,12990032662897430322,3585,0.89625,0.00482146081,0.82125,2.84150244
exp01,noise_equi_latent_ar1,100,0.4,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,12990032662897430322,3602,0.9005,0.00473285722,0.82925,2.86058041
exp01,noise_equi_latent_ar1,100,0.52,24,observed_anchor,T1,exchangeability of observed curves,4000,6246005347242381141,3906,0.9765,0.00239519049,0.8965,3.2934556
exp01,noise_equi_latent_ar1,100,0.52,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,6246005347242381141,4000,1,0,0.99975,5.45915705
exp01,noise_equi_latent_ar1,100,0.52,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,6246005347242381141,3519,0.87975,0.00514271177,0.73125,2.81315865
exp01,noise_equi_latent_ar1,100,0.52,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,6246005347242381141,3592,0.898,0.00478528996,0.75275,2.85900279
exp01,noise_equi_latent_ar1,100,0.8,24,observed_anchor,T1,exchangeability of observed curves,4000,3319083817544461519,4000,1,0,0.9005,4.40471985
exp01,noise_equi_latent_ar1,100,0.8,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,3319083817544461519,4000,1,0,1,8.98647297
exp01,noise_equi_latent_ar1,100,0.8,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,3319083817544461519,3317,0.82925,0.00594967305,0.33275,2.64283191
exp01,noise_equi_latent_ar1,100,0.8,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,3319083817544461519,3646,0.9115,0.00449076135,0.43425,2.86309321
exp01,noise_equi_latent_ar1,250,0.29,24,observed_anchor,T1,exchangeability of observed curves,4000,2310782425791099345,3732,0.933,0.00395319491,0.898,2.97126616
exp01,noise_equi_latent_ar1,250,0.29,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,2310782425791099345,3994,0.9985,0.000611912984,0.99775,4.16000381
exp01,noise_equi_latent_ar1,250,0.29,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,2310782425791099345,3597,0.89925,0.00475918684,0.85875,2.84358088
exp01,noise_equi_latent_ar1,250,0.29,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,2310782425791099345,3599,0.89975,0.00474868238,0.85875,2.84934024
exp01,noise_equi_latent_ar1,250,0.4,24,observed_anchor,T1,exchangeability of observed curves,4000,4489255758403669898,3815,0.95375,0.00332080327,0.8965,3.09001285
exp01,noise_equi_latent_ar1,250,0.4,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,4489255758403669898,3999,0.99975,0.000249968748,0.999,4.7044257
exp01,noise_equi_latent_ar1,250,0.4,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,4489255758403669898,3596,0.899,0.00476442546,0.8085,2.83204356
exp01,noise_equi_latent_ar1,250,0.4,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,4489255758403669898,3611,0.90275,0.00468488093,0.81475,2.85046841
exp01,noise_equi_latent_ar1,250,0.52,24,observed_anchor,T1,exchangeability of observed curves,4000,1956463345243597755,3892,0.973,0.00256276218,0.888,3.28813302
exp01,noise_equi_latent_ar1,250,0.52,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,1956463345243597755,4000,1,0,0.99975,5.45942754
exp01,noise_equi_latent_ar1,250,0.52,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,1956463345243597755,3518,0.8795,0.00514732333,0.71625,2.80861229
exp01,noise_equi_latent_ar1,250,0.52,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,1956463345243597755,3569,0.89225,0.00490254876,0.7395,2.85011996
exp01,noise_equi_latent_ar1,250,0.8,24,observed_anchor,T1,exchangeability of observed curves,4000,6234141057778925652,4000,1,0,0.9065,4.3872986
exp01,noise_equi_latent_ar1,250,0.8,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,6234141057778925652,4000,1,0,1,8.97168806
exp01,noise_equi_latent_ar1,250,0.8,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,6234141057778925652,3284,0.821,0.00606133236,0.33975,2.63237916
exp01,noise_equi_latent_ar1,250,0.8,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,6234141057778925652,3629,0.90725,0.00458659562,0.44725,2.84937973
exp01,latent_more_correlated,30,0.29,24,observed_anchor,T1,exchangeability of observed curves,4000,11806693332629158673,3777,0.94425,0.00362773819,0.90575,2.52587699
exp01,latent_more_correlated,30,0.29,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,11806693332629158673,3998,0.9995,0.000353464991,0.99825,4.04779428
exp01,latent_more_correlated,30,0.29,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,11806693332629158673,3723,0.93075,0.00401417605,0.88875,2.41733158
exp01,latent_more_correlated,30,0.29,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,11806693332629158673,3625,0.90625,0.00460871288,0.84675,2.27478827
exp01,latent_more_correlated,30,0.4,24,observed_anchor,T1,exchangeability of observed curves,4000,5721259758032979785,3862,0.9655,0.00288572998,0.8965,2.74243536
exp01,latent_more_correlated,30,0.4,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,5721259758032979785,4000,1,0,0.99925,4.69040499
exp01,latent_more_correlated,30,0.4,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,5721259758032979785,3770,0.9425,0.00368082022,0.84725,2.51348353
exp01,latent_more_correlated,30,0.4,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,5721259758032979785,3604,0.901,0.00472226111,0.77,2.2712268
exp01,latent_more_correlated,30,0.52,24,observed_anchor,T1,exchangeability of observed curves,4000,16175322747686195130,3938,0.9845,0.0019531865,0.8935,3.06354449
exp01,latent_more_correlated,30,0.52,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,16175322747686195130,4000,1,0,0.99975,5.55967617
exp01,latent_more_correlated,30,0.52,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,16175322747686195130,3810,0.9525,0.00336317372,0.78275,2.61677634
exp01,latent_more_correlated,30,0.52,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,16175322747686195130,3605,0.90125,0.00471694916,0.636,2.26509009
exp01,latent_more_correlated,30,0.8,24,observed_anchor,T1,exchangeability of observed curves,4000,678439365833923221,4000,1,0,0.902,4.71690042
exp01,latent_more_correlated,30,0.8,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,678439365833923221,4000,1,0,1,9.60717352
exp01,latent_more_correlated,30,0.8,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,678439365833923221,3897,0.97425,0.0025043431,0.2315,2.83014025
exp01,latent_more_correlated,30,0.8,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,678439365833923221,3650,0.9125,0.0044677665,0.066,2.277279
exp01,latent_more_correlated,100,0.29,24,observed_anchor,T1,exchangeability of observed curves,4000,158817622060782137,3793,0.94825,0.00350256825,0.9075,2.4757986
exp01,latent_more_correlated,100,0.29,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,158817622060782137,3991,0.99775,0.000749155775,0.9965,3.73534115
exp01,latent_more_correlated,100,0.29,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,158817622060782137,3724,0.931,0.00400746179,0.88425,2.36940523
exp01,latent_more_correlated,100,0.29,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,158817622060782137,3622,0.9055,0.00462519594,0.8465,2.22308389
exp01,latent_more_correlated,100,0.4,24,observed_anchor,T1,exchangeability of observed curves,4000,5832679321146280118,3849,0.96225,0.00301350865,0.89975,2.68876852
exp01,latent_more_correlated,100,0.4,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,5832679321146280118,3999,0.99975,0.000249968748,0.99825,4.36523529
exp01,latent_more_correlated,100,0.4,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,5832679321146280118,3759,0.93975,0.00376231104,0.84475,2.46429705
exp01,latent_more_correlated,100,0.4,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,5832679321146280118,3579,0.89475,0.00485212421,0.76275,2.21779908
exp01,latent_more_correlated,100,0.52,24,observed_anchor,T1,exchangeability of observed curves,4000,10576233128552625375,3933,0.98325,0.00202912774,0.90025,3.01464176
exp01,latent_more_correlated,100,0.52,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,10576233128552625375,4000,1,0,0.99975,5.22956183
exp01,latent_more_correlated,100,0.52,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,10576233128552625375,3828,0.957,0.00320745226,0.77975,2.57500528
exp01,latent_more_correlated,100,0.52,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,10576233128552625375,3592,0.898,0.00478528996,0.62975,2.22063864
exp01,latent_more_correlated,100,0.8,24,observed_anchor,T1,exchangeability of observed curves,4000,5541041268241657712,4000,1,0,0.90325,4.64720278
exp01,latent_more_correlated,100,0.8,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,5541041268241657712,4000,1,0,1,9.18241156
exp01,latent_more_correlated,100,0.8,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,5541041268241657712,3898,0.9745,0.00249247618,0.207,2.78832167
exp01,latent_more_correlated,100,0.8,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,5541041268241657712,3597,0.89925,0.00475918684,0.046,2.22446278
exp01,latent_more_correlated,250,0.29,24,observed_anchor,T1,exchangeability of observed curves,4000,10948516970056794526,3766,0.9415,0.00371071927,0.90225,2.45950338
exp01,latent_more_correlated,250,0.29,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,10948516970056794526,3996,0.999,0.000499749937,0.997,3.72446473
exp01,latent_more_correlated,250,0.29,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,10948516970056794526,3718,0.9295,0.00404752239,0.8805,2.35381027
exp01,latent_more_correlated,250,0.29,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,10948516970056794526,3596,0.899,0.00476442546,0.84475,2.20763334
exp01,latent_more_correlated,250,0.4,24,observed_anchor,T1,exchangeability of observed curves,4000,16160063999510080046,3880,0.97,0.00269722079,0.90325,2.67786168
exp01,latent_more_correlated,250,0.4,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,16160063999510080046,3999,0.99975,0.000249968748,0.9995,4.35757616
exp01,latent_more_correlated,250,0.4,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,16160063999510080046,3780,0.945,0.00360468445,0.85375,2.45430077
exp01,latent_more_correlated,250,0.4,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,16160063999510080046,3617,0.90425,0.00465247078,0.7705,2.21049474
exp01,latent_more_correlated,250,0.52,24,observed_anchor,T1,exchangeability of observed curves,4000,16439726674782211891,3938,0.9845,0.0019531865,0.8985,2.99985612
exp01,latent_more_correlated,250,0.52,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,16439726674782211891,4000,1,0,0.9995,5.22332621
exp01,latent_more_correlated,250,0.52,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,16439726674782211891,3804,0.951,0.00341317301,0.768,2.56237588
exp01,latent_more_correlated,250,0.52,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,16439726674782211891,3582,0.8955,0.00483683135,0.60375,2.20608628
exp01,latent_more_correlated,250,0.8,24,observed_anchor,T1,exchangeability of observed curves,4000,13728227289005754957,3999,0.99975,0.000249968748,0.91125,4.63064384
exp01,latent_more_correlated,250,0.8,24,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,13728227289005754957,4000,1,0,1,9.1734257
exp01,latent_more_correlated,250,0.8,24,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,13728227289005754957,3918,0.9795,0.0022405217,0.203,2.77838631
exp01,latent_more_correlated,250,0.8,24,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,13728227289005754957,3648,0.912,0.00447928566,0.03425,2.20649827
exp01,matched,30,0.29,48,observed_anchor,T1,exchangeability of observed curves,4000,3854550865274515615,3704,0.926,0.00413896122,0.89375,3.06230996
exp01,matched,30,0.29,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,3854550865274515615,3996,0.999,0.000499749937,0.99875,4.57121727
exp01,matched,30,0.29,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,3854550865274515615,3589,0.89725,0.00480084465,0.8605,2.93071223
exp01,matched,30,0.29,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,3854550865274515615,3588,0.897,0.00480601186,0.8595,2.93644101
exp01,matched,30,0.4,48,observed_anchor,T1,exchangeability of observed curves,4000,4475004654152099525,3791,0.94775,0.0035185202,0.90375,3.19668961
exp01,matched,30,0.4,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,4475004654152099525,4000,1,0,0.99975,5.1618495
exp01,matched,30,0.4,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,4475004654152099525,3588,0.897,0.00480601186,0.829,2.92981442
exp01,matched,30,0.4,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,4475004654152099525,3594,0.8985,0.00477487565,0.834,2.93223899
exp01,matched,30,0.52,48,observed_anchor,T1,exchangeability of observed curves,4000,16668747238820239817,3899,0.97475,0.00248054618,0.904,3.43203449
exp01,matched,30,0.52,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,16668747238820239817,4000,1,0,1,6.00560069
exp01,matched,30,0.52,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,16668747238820239817,3634,0.9085,0.00455872104,0.7525,2.93152807
exp01,matched,30,0.52,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,16668747238820239817,3620,0.905,0.00463613524,0.75525,2.93080775
exp01,matched,30,0.8,48,observed_anchor,T1,exchangeability of observed curves,4000,1670458914912142177,4000,1,0,0.90375,4.88772867
exp01,matched,30,0.8,48,noise_enlargement,T2,observed anchor + sampling-error tail bound,4000,1670458914912142177,4000,1,0,1,10.0771547
exp01,matched,30,0.8,48,oracle_rescaled,T2,common standardised-shape assumption (S) + known scales,4000,1670458914912142177,3618,0.9045,0.00464703535,0.21225,2.9326372
exp01,matched,30,0.8,48,latent_oracle,T2,infeasible reference: calibrated on latent curves,4000,1670458914912142177,3629,0.90725,0.00458659562,0.217,2.93369576
exp01,matched,100,0.29,48,observed_anchor,T1,exchangeability of observed curves,4000,14207861137953083987,3699,0.92475,0.00417095425,0.8945,3.01855969
