m,rho,nu,reps,D,K_naive,K_known,K_eff,rse_bound,rse_bound_known,score_var_check,oracle_bias,oracle_bias_mc,oracle_var_ratio,equal_bias,equal_bias_mc,equal_var_ratio,plug_bias,plug_bias_mc,plug_bias_pred,plug_var_ratio,plug_rmse,equal_rmse,oracle_rmse,plug_at_zero,equal_at_zero,gate_open_plug,gate_open_equal,gate_open_true
500,0.5,10.0,2000,0.3333333333333333,500.0,281.25000000000006,279.50310559006215,0.08459051693633013,0.08432740427115677,1.0,0.0022305172377672378,0.001910835232441313,1.020547253722094,0.0022305172377672378,0.0019108352324413132,1.0205472537220943,0.030699553130659973,0.001905989653295621,0.03333333333333333,1.0153779200692443,0.0905782693740815,0.0854628953812152,0.08546289538121518,0.0,0.0,1.0,1.0,1.0
500,0.5,25.0,2000,0.3333333333333333,500.0,281.25000000000006,280.5486284289276,0.08443274772793369,0.08432740427115677,1.0,0.0009139115493763672,0.0018902546477008767,1.0024178210222219,0.0009139115493759231,0.001890254647700876,1.0024178210222214,0.013969104996837789,0.00188165179629219,0.013333333333333334,0.9933142563094335,0.08528084337006431,0.08451856268297785,0.08451856268297787,0.0,0.0,1.0,1.0,1.0
500,0.5,100.0,2000,0.3333333333333333,500.0,281.25000000000006,281.0743285446597,0.0843537524687287,0.08432740427115677,1.0,0.0005541852784531898,0.0018892692720611716,1.0032493891689869,0.0005541852784534118,0.0018892692720611718,1.0032493891689873,0.003802262257191158,0.001888794891674798,0.0033333333333333335,1.0027456366443261,0.08453390998743208,0.08447138301016269,0.08447138301016267,0.0,0.0,1.0,1.0,1.0
500,0.5,-1.0,2000,0.3333333333333333,500.0,281.25000000000006,281.25,0.08432740427115679,0.08432740427115677,1.0,0.0010396790579343396,0.0018114937554003488,0.9229245822715666,0.0010396790579343396,0.0018114937554003488,0.9229245822715665,0.0010396790581972404,0.0018114937553885787,0.0,0.9229245822595731,0.08099888069931506,0.08099888069983788,0.08099888069983789,0.0,0.0,1.0,1.0,1.0
500,0.66,5.0,2000,0.7717930545712262,500.0,159.27368,153.450321327395,0.11416450467713181,0.11205803189824164,1.0,-0.0018470479999133094,0.002503555579276198,0.9617944721494643,-0.0018470479999133094,0.002503555579276198,0.9617944721494641,0.18527083471517236,0.0024751301744019814,0.2689544436569809,0.94007800493527,0.21580476057572717,0.11194965329479772,0.11194965329479775,0.0,0.0,1.0,1.0,1.0
500,0.66,10.0,2000,0.7717930545712262,500.0,159.27368,156.3077811185301,0.1131161717905141,0.11205803189824164,1.0,0.0008211189135742814,0.0025311192462174523,1.0013959032476902,0.0008211189135745034,0.0025311192462174523,1.0013959032476905,0.11106921405936454,0.002542163861432137,0.13447722182849045,1.0101542127095084,0.1589185386020451,0.11316977047240341,0.11316977047240338,0.0,0.0,1.0,0.9995,1.0
500,0.66,25.0,2000,0.7717930545712262,500.0,159.27368,158.0739156726501,0.11248248235152371,0.11205803189824164,0.9999999999999998,-0.0023377238421756763,0.0024984669745164337,0.9867506877491181,-0.0023377238421755653,0.0024984669745164337,0.9867506877491182,0.047807792012326544,0.002498249888892016,0.05379088873139618,0.9865792225383974,0.12149834871011392,0.1117313611348136,0.1117313611348136,0.0,0.0,1.0,1.0,1.0
500,0.66,100.0,2000,0.7717930545712262,500.0,159.27368,158.9720347609029,0.11216429509282676,0.11205803189824164,1.0,0.005007556873003471,0.002438272857916059,0.9451164919871775,0.005007556873003249,0.0024382728579160585,0.9451164919871773,0.01768742793238265,0.002443115016838399,0.013447722182849045,0.9488740274683704,0.11065486101785277,0.10913056176253746,0.10913056176253748,0.0,0.0,1.0,1.0,1.0
500,0.66,-1.0,2000,0.7717930545712262,500.0,159.27368,159.27368,0.11205803189824164,0.11205803189824164,1.0,-0.0016048148532847861,0.002462320099079577,0.9656795503702545,-0.001604814853284564,0.0024623200990795775,0.965679550370255,-0.0016048148528825523,0.0024623200990754597,0.0,0.965679550367025,0.11010246569020916,0.11010246569039911,0.1101024656903991,0.0,0.0,1.0,1.0,1.0
500,0.9,5.0,2000,4.263157894736843,500.0,18.04999999999999,15.956224253460856,0.3540380435604184,0.3328713326493032,1.0,0.006045826535760801,0.007996112371966239,1.0202060835427795,0.006045826535760579,0.007996112371966239,1.0202060835427793,1.567804632534925,0.007766531104576519,2.7625263157894744,0.9624635768818613,1.6057985731682793,0.3575587229192689,0.35755872291926893,0.0,0.0015,0.7315,0.0,0.0
500,0.9,10.0,2000,4.263157894736843,500.0,18.04999999999999,16.938654854965698,0.3436177093717753,0.3328713326493032,0.9999999999999993,0.002790991021174749,0.007871212752435016,1.0494511340954253,0.002790991021174971,0.00787121275243502,1.0494511340954258,1.002212936560408,0.007777874898072068,1.3812631578947372,1.0247096495317944,1.0608303119402394,0.35193438881257044,0.3519343888125704,0.0,0.0015,0.08,0.0,0.0
500,0.9,25.0,2000,4.263157894736843,500.0,18.04999999999999,17.588409773893922,0.3372109822312971,0.3328713326493032,0.9999999999999996,0.007853186091255626,0.007379171678396752,0.95772716098658,0.007853186091255626,0.007379171678396752,0.9577271609865802,0.486639963635042,0.007389929840821601,0.5525052631578949,0.9605217551512051,0.5882057201763631,0.33001752934598816,0.3300175293459881,0.0,0.001,0.0,0.0,0.0
500,0.9,100.0,2000,4.263157894736843,500.0,18.04999999999999,17.93234587868991,0.3339615317804452,0.3328713326493032,1.0,0.005094684564868945,0.007501455920001181,1.009086114603049,0.005094684564869167,0.007501455920001182,1.0090861146030492,0.14039672978464468,0.007526463987427437,0.13812631578947374,1.0158254351007643,0.36462297566411367,0.3354301206053764,0.3354301206053763,0.0,0.0,0.0,0.0,0.0
500,0.9,-1.0,2000,4.263157894736843,500.0,18.04999999999999,18.04999999999999,0.3328713326493032,0.3328713326493032,1.0,-0.010698821370526912,0.007437367679389337,0.9984256058715731,-0.010698821370527023,0.007437367679389336,0.9984256058715728,-0.010698821371131206,0.007437367679404499,0.0,0.9984256058756439,0.3326981008933385,0.3326981008926415,0.33269810089264157,0.0,0.0,0.0,0.0,0.0
1000,0.3,5.0,2000,0.0989010989010989,1000.0,828.0999999999997,826.7606477506439,0.0491841419695172,0.04914435115384154,1.0,0.002583655198926449,0.0010869819637391654,0.97684233409895,0.002583655198926671,0.0010869819637391658,0.9768423340989506,0.009071097574830933,0.0010872844949940846,0.007120879120879121,0.9773861636613345,0.04945177215983402,0.048667785273073125,0.04866778527307309,0.0,0.0,1.0,1.0,1.0
1000,0.3,10.0,2000,0.0989010989010989,1000.0,828.0999999999997,827.4297818766795,0.04916425058723926,0.04914435115384154,1.0,-0.00022535028732639795,0.0010912106356169777,0.9852542773632916,-0.00022535028732662,0.001091210635616977,0.9852542773632905,0.003282535493535299,0.0010931778903796319,0.0035604395604395605,0.9888099489436628,0.04898628176740942,0.04878874198693721,0.04878874198693723,0.0,0.0,1.0,1.0,1.0
1000,0.3,25.0,2000,0.0989010989010989,1000.0,828.0999999999997,827.8317825024692,0.04915231189396073,0.04914435115384154,1.0,-0.00011455321509512562,0.0011061337728051142,1.0128786130472895,-0.00011455321509490357,0.0011061337728051146,1.0128786130472904,0.001323999792123276,0.0011042745322831856,0.0014241758241758241,1.0094764887554857,0.049390060118463,0.04945557033536164,0.04945557033536162,0.0,0.0,1.0,1.0,1.0
1000,0.3,100.0,2000,0.0989010989010989,1000.0,828.0999999999997,828.0329293327236,0.0491463414597604,0.04914435115384154,1.0,-0.0007415898230529461,0.0011160364266804123,1.0313459038133972,-0.0007415898230531681,0.0011160364266804119,1.0313459038133967,-0.00037574787948668753,0.001115905514970371,0.00035604395604395603,1.0311039630774113,0.04989374888734234,0.049903697553539496,0.0499036975535395,0.0,0.0,1.0,1.0,1.0
1000,0.3,-1.0,2000,0.0989010989010989,1000.0,828.0999999999997,828.0999999999997,0.04914435115384154,0.04914435115384154,1.0,-0.0001293970463759342,0.0010933957532420734,0.9900053696433798,-0.00012939704637615623,0.0010933957532420731,0.9900053696433794,-0.00012939704508785344,0.0010933957532501418,0.0,0.9900053696579907,0.04888608979835616,0.04888608979799882,0.048886089797998834,0.0,0.0,1.0,1.0,1.0
1000,0.5,5.0,2000,0.3333333333333333,1000.0,562.5000000000001,555.5555555555555,0.06,0.05962847939999438,1.0,7.709157384216958e-05,0.0013233417978975048,0.9729075078125561,7.709157384216958e-05,0.0013233417978975048,0.9729075078125561,0.05227995518849138,0.0013111302390814714,0.06666666666666667,0.9550347243521314,0.0785467991688682,0.05916689731363219,0.05916689731363219,0.0,0.0,1.0,1.0,1.0
1000,0.5,10.0,2000,0.3333333333333333,1000.0,562.5000000000001,559.0062111801243,0.059814528149754534,0.05962847939999438,1.0,0.0015541878393909858,0.0013209368180975142,0.9753954469969112,0.0015541878393909858,0.0013209368180975144,0.9753954469969115,0.030784707453779037,0.0013098332148295327,0.03333333333333333,0.9590663016171442,0.06616123223841452,0.05907976625354806,0.059079766253548056,0.0,0.0,1.0,1.0,1.0
1000,0.5,25.0,2000,0.3333333333333333,1000.0,562.5000000000001,561.0972568578552,0.059702968472634975,0.05962847939999438,1.0,0.000603870865495848,0.0013324237706658964,0.99614575696507,0.0006038708654954039,0.0013324237706658958,0.9961457569650694,0.013033028653502088,0.0013346035281219001,0.013333333333333334,0.9994076805161353,0.06107709737582966,0.05957596424892011,0.05957596424892014,0.0,0.0,1.0,1.0,1.0
1000,0.5,100.0,2000,0.3333333333333333,1000.0,562.5000000000001,562.1486570893194,0.05964711038916953,0.05962847939999438,1.0,-0.001972970528896445,0.0013082771893937607,0.9621675726790976,-0.001972970528896223,0.0013082771893937611,0.9621675726790979,0.0013091683184214276,0.0013120011375852823,0.0033333333333333335,0.9676528960165948,0.058674411328543244,0.05852657030853322,0.05852657030853322,0.0,0.0,1.0,1.0,1.0
1000,0.5,-1.0,2000,0.3333333333333333,1000.0,562.5000000000001,562.5,0.05962847939999439,0.05962847939999438,1.0,-0.00105727473578765,0.0013292794232954766,0.9939283791731746,-0.001057274735787539,0.0013292794232954766,0.9939283791731747,-0.0010572747353064793,0.0013292794232875793,0.0,0.9939283791613648,0.059441722858883064,0.05944172285924466,0.05944172285924465,0.0,0.0,1.0,1.0,1.0
1000,0.66,5.0,2000,0.7717930545712262,1000.0,318.54736,306.90064265479,0.08072649542800323,0.07923699424166511,1.0,0.0001733849911511598,0.0017990581770147385,0.9933177885457635,0.00017338499115093775,0.0017990581770147382,0.9933177885457631,0.18625276723682793,0.001779207805895625,0.2689544436569809,0.9715186642176588,0.20252922889321245,0.08043639785941474,0.08043639785941475,0.0,0.0,1.0,1.0,1.0
1000,0.66,10.0,2000,0.7717930545712262,1000.0,318.54736,312.6155622370602,0.07998521213493497,0.07923699424166511,1.0,-0.0008741414141439918,0.0017943953568479102,1.0065766863234256,-0.0008741414141438808,0.0017943953568479109,1.0065766863234258,0.10878388976980569,0.0017781735655033476,0.13447722182849045,0.9884595304590457,0.13473891505548774,0.0802324975422673,0.08023249754226727,0.0,0.0,1.0,1.0,1.0
1000,0.66,25.0,2000,0.7717930545712262,1000.0,318.54736,316.1478313453002,0.07953712603545857,0.07923699424166511,0.9999999999999998,0.00015552401717955355,0.0017850072319175304,1.0073262862322199,0.00015552401717955355,0.0017850072319175302,1.0073262862322196,0.049622337836743746,0.0017804632620917638,0.05379088873139618,1.0022042518116274,0.09380461192432475,0.0798081422719367,0.07980814227193671,0.0,0.0,1.0,1.0,1.0
1000,0.66,100.0,2000,0.7717930545712262,1000.0,318.54736,317.94406952180583,0.07931213366714679,0.07923699424166511,1.0,0.00028659466716329796,0.0017609336122013568,0.9859086912294335,0.00028659466716329796,0.0017609336122013568,0.9859086912294335,0.013338731076729893,0.0017577501818405487,0.013447722182849045,0.9823472455610643,0.07971325777156849,0.0787321765384249,0.07873217653842489,0.0,0.0,1.0,1.0,1.0
1000,0.66,-1.0,2000,0.7717930545712262,1000.0,318.54736,318.54736,0.07923699424166511,0.07923699424166511,1.0,-0.0004620139201713114,0.0018316277563013702,1.0686818718735245,-0.00046201392017108933,0.0018316277563013707,1.0686818718735251,-0.00046201392007250153,0.0018316277562980506,0.0,1.068681871869651,0.08189370593585055,0.08189370593599954,0.08189370593599951,0.0,0.0,1.0,1.0,1.0
1000,0.9,5.0,2000,4.263157894736843,1000.0,36.09999999999998,31.912448506921713,0.25034270139959014,0.2353755765789253,1.0,-0.006891356436817153,0.005746251329347323,1.053730040730303,-0.006891356436817153,0.005746251329347321,1.0537300407303025,1.55987627934792,0.0055791259524232755,2.7625263157894744,0.9933275002098665,1.5796949620138452,0.2570083268480828,0.25700832684808284,0.0,0.0,1.0,0.0,0.0
1000,0.9,10.0,2000,4.263157894736843,1000.0,36.09999999999998,33.877309709931396,0.2429744124325706,0.2353755765789253,0.9999999999999991,-0.005687270121756405,0.00546997434171565,1.0136300867061072,-0.005687270121756183,0.005469974341715652,1.0136300867061079,0.9976644872823259,0.005419930187570515,1.3812631578947372,0.9951677639068585,1.0266724599488117,0.24462964460627815,0.2446296446062781,0.0,0.0,0.9705,0.0,0.0
1000,0.9,25.0,2000,4.263157894736843,1000.0,36.09999999999998,35.176819547787844,0.23844417222632655,0.2353755765789253,0.9999999999999996,-0.0037324864143863934,0.005339103699437138,1.0027514140026095,-0.0037324864143863934,0.005339103699437138,1.0027514140026097,0.48070934864513637,0.005324472910700457,0.5525052631578949,0.9972632484495558,0.5364262777088951,0.23874145440875344,0.23874145440875344,0.0,0.0,0.218,0.0,0.0
1000,0.9,100.0,2000,4.263157894736843,1000.0,36.09999999999998,35.86469175737982,0.23614646377739948,0.2353755765789253,1.0,-0.0009656876194497066,0.005306095086035718,1.009757666688945,-0.0009656876194494846,0.005306095086035719,1.0097576666889452,0.13158501833044567,0.005297253188035063,0.13812631578947374,1.006395218279995,0.2709397328447432,0.2372384202266174,0.23723842022661734,0.0,0.0,0.0015,0.0005,0.0
1000,0.9,-1.0,2000,4.263157894736843,1000.0,36.09999999999998,36.09999999999999,0.23537557657892527,0.2353755765789253,1.0,0.0057403587805753276,0.005411002714497532,1.0569701085844174,0.0057403587805753276,0.005411002714497532,1.0569701085844174,0.005740358779946053,0.0054110027145215225,0.0,1.05697010859379,0.24199498656307847,0.24199498656202106,0.24199498656202106,0.0,0.0,0.001,0.001,0.0
